"IATA","Airport Name","City Name","Country Name","Population"
"MKZ","Malacca","Malacca","Malaysia",180671
"MLG","Malang","Malang","Indonesia",819708
"MNA","Melangguane","Melangguane","Indonesia","Missing[""NotAvailable""]"
"MNL","Manila Ninoy Aquino International Apt","Manila","Philippines",1660714
"MNU","Maulmyine","Maulmyine","Myanmar","Missing[""NotAvailable""]"
"MNU","Mawlamyine","Mawlamyine","Myanmar",438861
"MOF","Maumere","Maumere","Indonesia",47598
"MOG","Mong Hsat","Mong Hsat","Myanmar","Missing[""NotAvailable""]"
"MOH","Morowali","Morowali","Indonesia","Missing[""NotAvailable""]"
"MPC","Muko-Muko","Muko-Muko","Indonesia","Missing[""NotAvailable""]"
"MPH","Caticlan","Caticlan","Philippines",4223
"MRQ","Marinduque","Marinduque","Philippines","Missing[""NotAvailable""]"
"MUR","Marudi","Marudi","Malaysia","Missing[""NotAvailable""]"
"MWK","Matak","Matak","Indonesia","Missing[""NotAvailable""]"
"MWQ","Magwe","Magwe","Myanmar",96954
"MWQ","Magway","Magwe","Myanmar",96954
"MWQ","Magway","Magway","Myanmar",96954
"MWV","Mundulkiri","Mundulkiri","Cambodia","Missing[""NotAvailable""]"
"MXB","Masamba","Masamba","Indonesia","Missing[""NotAvailable""]"
"MYT","Myitkyina","Myitkyina","Myanmar",90894
"MYY","Miri","Miri","Malaysia",228212
"MZV","Mulu","Mulu","Malaysia","Missing[""NotAvailable""]"
"NAH","Naha","Naha","Indonesia","Missing[""NotAvailable""]"
"NAH","Tahuna","Tahuna","Indonesia","Missing[""NotAvailable""]"
"NAK","Nakhon Ratchasima","Nakhon Ratchasima","Thailand",208781
"NAM","Namlea","Namlea","Indonesia","Missing[""NotAvailable""]"
"NAW","Narathiwat","Narathiwat","Thailand",47771
"NBK","Bangkok Suvarnabhumi International Apt","Bangkok","Thailand",5695956
"NBX","Nabire","Nabire","Indonesia",43898
"NDA","Bandanaira","Bandanaira","Indonesia","Missing[""NotAvailable""]"
"NEU","Sam Neua","Sam Neua","Lao People's Democratic Republic",38992
"NHA","Nha-Trang","Nha-Trang","Viet Nam",283441
"NHA","Nha Trang Airport","Nha Trang","Viet Nam",283441
"NKD","Sinak","Sinak","Indonesia","Missing[""NotAvailable""]"
"NMS","Namsang","Namsang","Myanmar","Missing[""NotAvailable""]"
"NMS","Nansang","Nansang","Myanmar","Missing[""NotAvailable""]"
"NNT","Nan","Nan","Thailand",24670
"NNX","Nunukan","Nunukan","Indonesia","Missing[""NotAvailable""]"
"NOP","Mactan Island","Mactan Island","Philippines","Missing[""NotAvailable""]"
"NRE","Namrole","Namrole","Indonesia","Missing[""NotAvailable""]"
"NST","Nakhon Si Thammarat","Nakhon Si Thammarat","Thailand",120836
"NTI","Bintuni","Bintuni","Indonesia","Missing[""NotAvailable""]"
"NTX","Natuna","Natuna","Indonesia","Missing[""NotAvailable""]"
"NYT","Nay Pyi Taw","Nay Pyi Taw","Myanmar",97409
"NYU","Nyaung-u","Nyaung-u","Myanmar","Missing[""NotAvailable""]"
"NYU","Bagan/Nyaung-U","Bagan/Nyaung-U","Myanmar","Missing[""NotAvailable""]"
"NYW","Monywa","Monywa","Myanmar",182011
"ODN","Long Seridan","Long Seridan","Malaysia","Missing[""NotAvailable""]"
"ODY","Oudomxay","Oudomxay","Lao People's Democratic Republic","Missing[""NotAvailable""]"
"ODY","Muang Xay","Muang Xay","Lao People's Democratic Republic","Missing[""NotAvailable""]"
"OJU","Tojo Una Una","Tojo Una Una","Indonesia","Missing[""NotAvailable""]"
"OKL","Oksibil","Oksibil","Indonesia","Missing[""NotAvailable""]"
"OKQ","Okaba","Okaba","Indonesia","Missing[""NotAvailable""]"
"OMC","Ormoc","Ormoc","Philippines",92345
"ONI","Moanamani","Moanamani","Indonesia","Missing[""NotAvailable""]"
"OTI","Morotai Island","Morotai Island","Indonesia","Missing[""NotAvailable""]"
"OZC","Ozamis","Ozamis","Philippines",112150
"OZC","Ozamiz","Ozamiz","Philippines",112150
"PAA","Pa-an","Pa-an","Myanmar","Missing[""NotAvailable""]"
"PAG","Pagadian","Pagadian","Philippines","Missing[""NotAvailable""]"
"PAI","Pailin","Pailin","Cambodia",20280
"PBU","Putao","Putao","Myanmar","Missing[""NotAvailable""]"
"PCQ","Phongsaly","Phongsaly","Lao People's Democratic Republic",14317
"PDG","Padang","Padang","Indonesia",833584
"PEN","Penang International Apt","Penang","Malaysia",178304
"PEN","Penang International Apt","Penang (MY)","Malaysia",178304
"PEN","Penang","Penang (MY)","Malaysia",178304
"PEN","Penang","Penang","Malaysia",178304
"PGK","Pangkalpinang","Pangkalpinang","Indonesia",125933
"PHS","Phitsanulok","Phitsanulok","Thailand",103427
"PHY","Phetchabun","Phetchabun","Thailand",50656
"PKG","Pangkor","Pangkor","Malaysia","Missing[""NotAvailable""]"
"PKK","Pakokku","Pakokku","Myanmar",126938
"PKN","Pangkalanbun","Pangkalanbun","Indonesia","Missing[""NotAvailable""]"
"PKU","Pekanbaru","Pekanbaru","Indonesia",650891
"PKY","Palangkaraya","Palangkaraya","Indonesia",179566
"PKZ","Pakse","Pakse","Lao People's Democratic Republic",88332
"PLM","Palembang","Palembang","Indonesia",1452840
"PLW","Palu","Palu","Indonesia",282431
"PNH","Phnom Penh","Phnom Penh","Cambodia",1242992
"PNK","Pontianak","Pontianak","Indonesia",455173
"PPS","Puerto Princesa","Puerto Princesa","Philippines",157144
"PQC","Phuquoc","Phuquoc","Viet Nam","Missing[""NotAvailable""]"
"PRH","Phrae","Phrae","Thailand",38538
"PSJ","Poso","Poso","Indonesia",47110
"PSU","Putussibau","Putussibau","Indonesia","Missing[""NotAvailable""]"
"PUM","Pomala","Pomala","Indonesia","Missing[""NotAvailable""]"
"PUM","Kolaka","Kolaka","Indonesia","Missing[""NotAvailable""]"
"PXA","Lahat","Lahat","Indonesia",65906
"PXU","Pleiku","Pleiku","Viet Nam",114225
"PYY","Pai","Pai","Thailand","Missing[""NotAvailable""]"
"QPG","Singapore Paya Lebar Airport","Singapore Paya Lebar Airport","Singapore","Missing[""NotAvailable""]"
"RAQ","Muna","Muna","Indonesia",11363
"RBE","Ratanankiri","Ratanankiri","Cambodia","Missing[""NotAvailable""]"
"RDE","Merdey","Merdey","Indonesia","Missing[""NotAvailable""]"
"RDN","Redang","Redang","Malaysia","Missing[""NotAvailable""]"
"RDN","Redang Island","Redang Island","Malaysia","Missing[""NotAvailable""]"
"REP","Siem Reap","Siem Reap","Cambodia",122718
"RGN","Yangon","Yangon","Myanmar",4090000
"RGT","Rengat","Rengat","Indonesia","Missing[""NotAvailable""]"
"RJM","Waisai","Waisai","Indonesia","Missing[""NotAvailable""]"
"ROI","Roi Et","Roi Et","Thailand",39328
"RTG","Ruteng","Ruteng","Indonesia",34569
"RTI","Roti","Roti","Indonesia","Missing[""NotAvailable""]"
"RXS","Roxas","Roxas","Philippines",102688
"RZP","Taytay Sandoval","Taytay Sandoval","Philippines","Missing[""NotAvailable""]"
"SAE","Sangir","Sangir","Indonesia","Missing[""NotAvailable""]"
"SAU","Sawu","Sawu","Indonesia","Missing[""NotAvailable""]"
"SBG","Sabang","Sabang","Indonesia",24519
"SBW","Sibu","Sibu","Malaysia",198239
"SDK","Sandakan","Sandakan","Malaysia",392288
"SFE","San Fernando","San Fernando","Philippines",251248
"SFS","Subic Bay","Subic Bay","Philippines","Missing[""NotAvailable""]"
"SGG","Simanggang","Simanggang","Malaysia","Missing[""NotAvailable""]"
"SGN","Ho Chi Minh City","Ho Chi Minh City","Viet Nam",5968384
"SGS","Sanga Sanga","Sanga Sanga","Philippines",5295
"SGZ","Songkhla","Songkhla","Thailand",86899
"SIN","Singapore Changi Apt","Singapore","Singapore",3771700
"SIQ","Singkep","Singkep","Indonesia","Missing[""NotAvailable""]"
"SJI","San Jose (PH)","San Jose (PH)","Philippines",7461
"SJI","San Jose","San Jose (PH)","Philippines",7461
"SMM","Semporna","Semporna","Malaysia",62641
"SMQ","Sampit","Sampit","Indonesia",66053
"SNO","Sakon Nakhon","Sakon Nakhon","Thailand","Missing[""NotAvailable""]"
"SNW","Thandwe","Thandwe","Myanmar","Missing[""NotAvailable""]"
"SOC","Solo City","Solo City","Indonesia","Missing[""NotAvailable""]"
"SOC","Surakarta (Solo)","Surakarta (Solo)","Indonesia",555308
"SOQ","Sorong","Sorong","Indonesia",125535
"SQG","Sintang","Sintang","Indonesia","Missing[""NotAvailable""]"
"SQH","Son-La","Son-La","Viet Nam",19054
"SQN","Sanana","Sanana","Indonesia","Missing[""NotAvailable""]"
"SQR","Soroako","Soroako","Indonesia","Missing[""NotAvailable""]"
"SRG","Semarang","Semarang","Indonesia",1553778
"SRI","Samarinda","Samarinda","Indonesia",355160
"SRI","Samarinda (ID) 00","Samarinda (ID) 00","Indonesia","Missing[""NotAvailable""]"
"SUB","Surabaya","Surabaya","Indonesia",2765908
"SUG","Surigao","Surigao","Philippines",87832
"SUP","Sumenep","Sumenep","Indonesia",84656
"SVR","Svay Rieng","Svay Rieng","Cambodia",25002
"SWL","San Vicente","San Vicente","Philippines",16116
"SWQ","Sumbawa","Sumbawa","Indonesia",52654
"SXK","Saumlaki","Saumlaki","Indonesia","Missing[""NotAvailable""]"
"SXS","Sahabat 16","Sahabat 16","Malaysia","Missing[""NotAvailable""]"
"SZB","Kuala Lumpur Sultan Abdul Aziz Shah Apt","Kuala Lumpur","Malaysia",1627172
"TAC","Tacloban","Tacloban","Philippines",221174
"TAG","Tagbilaran","Tagbilaran","Philippines",92297
"TAG","Panglao","Panglao","Philippines",6854
"TBB","Tuyhoa","Tuyhoa","Viet Nam","Missing[""NotAvailable""]"
"TBH","Tablas","Tablas","Philippines",2336
"TDG","Tandag","Tandag","Philippines",23313
"TDX","Trat","Trat","Thailand",21590
"TEL","Telupid","Telupid","Malaysia","Missing[""NotAvailable""]"
"TFY","Krui","Krui","Indonesia","Missing[""NotAvailable""]"
"TGC","Tanjung Manis","Tanjung Manis","Malaysia","Missing[""NotAvailable""]"
"TGG","Kuala Terengganu","Kuala Terengganu","Malaysia",285065
"THD","Thanh Hoe","Thanh Hoe","Viet Nam","Missing[""NotAvailable""]"
"THK","Thakhek","Thakhek","Lao People's Democratic Republic","Missing[""NotAvailable""]"
"THL","Tachilek","Tachilek","Myanmar","Missing[""NotAvailable""]"
"THS","Sukhothai","Sukhothai","Thailand",40174
"TIM","Tembagapura","Tembagapura","Indonesia","Missing[""NotAvailable""]"
"TIM","Tembagapura/Timika","Tembagapura/Timika","Indonesia","Missing[""NotAvailable""]"
"TJG","Tanjung","Tanjung","Indonesia","Missing[""NotAvailable""]"
"TJQ","Tanjung Pandan","Tanjung Pandan","Indonesia",62374
"TJS","Tanjung Selor","Tanjung Selor","Indonesia","Missing[""NotAvailable""]"
"TKG","Bandar Lampung","Bandar Lampung","Indonesia",879651
"TLI","Tolitoli","Tolitoli","Indonesia","Missing[""NotAvailable""]"
"TMC","Tambolaka","Tambolaka","Indonesia","Missing[""NotAvailable""]"
"TMG","Tomanggong","Tomanggong","Malaysia","Missing[""NotAvailable""]"
"TMH","Tanahmerah","Tanahmerah","Indonesia","Missing[""NotAvailable""]"
"TNJ","Tanjung Pinang","Tanjung Pinang","Indonesia",125472
"TNX","Stung Treng","Stung Treng","Cambodia",29665
"TOD","Tioman","Tioman","Malaysia","Missing[""NotAvailable""]"
"TOD","Tioman Island","Tioman Island","Malaysia","Missing[""NotAvailable""]"
"TQQ","Tomia","Tomia","Indonesia","Missing[""NotAvailable""]"
"TRK","Tarakan","Tarakan","Indonesia",97478
"TST","Trang","Trang","Thailand",66713
"TSY","Tasikmalaya","Tasikmalaya","Indonesia",271143
"TTE","Ternate","Ternate","Indonesia",101731
"TTR","Tana Toraja","Tana Toraja","Indonesia","Missing[""NotAvailable""]"
"TUG","Tuguegarao","Tuguegarao","Philippines",115105
"TVY","Dawe","Dawe","Myanmar","Missing[""NotAvailable""]"
"TVY","Dawei","Dawei","Myanmar",136783
"TWT","Tawitawi","Tawitawi","Philippines","Missing[""NotAvailable""]"
"TWU","Tawau","Tawau","Malaysia",306462
"TXE","Takengon","Takengon","Indonesia","Missing[""NotAvailable""]"
"UBP","Ubon Ratchathani","Ubon Ratchathani","Thailand",122533
"UGU","Zugapa","Zugapa","Indonesia","Missing[""NotAvailable""]"
"UIH","Quinhon","Quinhon","Viet Nam","Missing[""NotAvailable""]"
"UNN","Ranong","Ranong","Thailand",24561
"UOL","Buol","Buol","Indonesia","Missing[""NotAvailable""]"
"UPG","Ujung Pandang","Ujung Pandang","Indonesia",1339374
"UPG","Makassar","Makassar","Indonesia",1339374
"URT","Surat Thani","Surat Thani","Thailand",127201
"USM","Koh Samui","Koh Samui","Thailand","Missing[""NotAvailable""]"
"USM","Ko Samui","Ko Samui","Thailand",39681
"UTH","Udon Thani","Udon Thani","Thailand",247231
"UTP","Utapao","Utapao","Thailand","Missing[""NotAvailable""]"
"UTP","U-Tapao","U-Tapao","Thailand","Missing[""NotAvailable""]"
"VBA","Ann","Ann","Myanmar","Missing[""NotAvailable""]"
"VBC","Mandalay (MM) 00","Mandalay (MM) 00","Myanmar","Missing[""NotAvailable""]"
"VBP","Bokpyin","Bokpyin","Myanmar","Missing[""NotAvailable""]"
"VCA","Cantho","Cantho","Viet Nam",259598
"VCL","Tamky","Tamky","Viet Nam","Missing[""NotAvailable""]"
"VCS","Con Dao","Con Dao","Viet Nam","Missing[""NotAvailable""]"
"VDH","Dong Hoi","Dong Hoi","Viet Nam",31040
"VDO","Quang Ninh","Quang Ninh","Viet Nam","Missing[""NotAvailable""]"
"VII","Vinh City","Vinh City","Viet Nam","Missing[""NotAvailable""]"
"VKG","Rachgia","Rachgia","Viet Nam","Missing[""NotAvailable""]"
"VNA","Saravane","Saravane","Lao People's Democratic Republic","Missing[""NotAvailable""]"
"VRC","Virac","Virac","Philippines",24160
"VTE","Vientiane","Vientiane","Lao People's Democratic Republic",196731
"WBA","Wahai","Wahai","Indonesia","Missing[""NotAvailable""]"
"WET","Wagethe","Wagethe","Indonesia","Missing[""NotAvailable""]"
"WGP","Waingapu","Waingapu","Indonesia",48828
"WMX","Wamena","Wamena","Indonesia","Missing[""NotAvailable""]"
"WNI","Wangi Wangi","Wangi Wangi","Indonesia","Missing[""NotAvailable""]"
"WNI","Wangiwangi Island","Wangiwangi Island","Indonesia","Missing[""NotAvailable""]"
"WNP","Naga","Naga","Philippines",147097
"WSR","Wasior","Wasior","Indonesia","Missing[""NotAvailable""]"
"XKH","Xieng Khouang","Xieng Khouang","Lao People's Democratic Republic",5231
"XKH","Phonsavan","Phonsavan","Lao People's Democratic Republic","Missing[""NotAvailable""]"
"XPQ","Port Klang","Port Klang","Malaysia","Missing[""NotAvailable""]"
"XSP","Singapore Seletar Apt","Singapore","Singapore",3771700
"YIA","Yogyakarta (ID) 00","Yogyakarta (ID) 00","Indonesia","Missing[""NotAvailable""]"
"ZAM","Zamboanga","Zamboanga","Philippines",392362
"ZBY","Sayaboury","Sayaboury","Lao People's Democratic Republic",31123
"ZEG","Senggo","Senggo","Indonesia","Missing[""NotAvailable""]"
"ZJT","Tanjung Pelepas Ferry Port","Tanjung Pelepas Ferry Port","Malaysia","Missing[""NotAvailable""]"
"ZRI","Serui","Serui","Indonesia","Missing[""NotAvailable""]"
"ZRM","Sarmi","Sarmi","Indonesia","Missing[""NotAvailable""]"
"ZVK","Savannakhet","Savannakhet","Lao People's Democratic Republic",66553
"AAT","Altay","Altay","China",196000
"ABA","Abakan","Abakan","Russian Federation",163980
"ACS","Achinsk","Achinsk","Russian Federation",112729
"ACX","Xingyi","Xingyi","China",811000
"ADH","Aldan","Aldan","Russian Federation",24045
"AEB","Baise","Baise","China",3985700
"AGJ","Aguni","Aguni","Japan","Missing[""NotAvailable""]"
"AHJ","Aba Hongyuan","Aba Hongyuan","China","Missing[""NotAvailable""]"
"AKA","Ankang","Ankang","China",3035700
"AKJ","Asahikawa","Asahikawa","Japan",354988
"AKU","Aksu","Aksu","China",476000
"AMV","Amderma","Amderma","Russian Federation",596
"AOG","Anshan","Anshan","China",3520299
"AOJ","Aomori","Aomori","Japan",311492
"AQG","Anqing","Anqing","China",6158800
"ASJ","Amami O Shima","Amami O Shima","Japan","Missing[""NotAvailable""]"
"ASJ","Amami","Amami","Japan","Missing[""NotAvailable""]"
"AVA","An Shun","An Shun","China","Missing[""NotAvailable""]"
"AVA","Anshun","Anshun","China",2734900
"AVK","Arvaikheer","Arvaikheer","Mongolia","Missing[""NotAvailable""]"
"AXF","Alxa Left Banner","Alxa Left Banner","China","Missing[""NotAvailable""]"
"AXJ","Amakusa","Amakusa","Japan","Missing[""NotAvailable""]"
"AXT","Akita","Akita","Japan",327314
"BAR","Qionghai","Qionghai","China",489000
"BAV","Baotou","Baotou","China",2195900
"BAX","Barnaul","Barnaul","Russian Federation",604187
"BFJ","Bijie","Bijie","China",1416000
"BFU","Bengbu","Bengbu","China",3606400
"BHY","Beihai","Beihai","China",1601800
"BPE","Qinhaungdao","Qinhaungdao","China","Missing[""NotAvailable""]"
"BPL","Bole","Bole","China",261000
"BPX","Bangda","Bangda","China","Missing[""NotAvailable""]"
"BPX","Qamdo/Changdu","Qamdo/Changdu","China","Missing[""NotAvailable""]"
"BQS","Blagoveschensk","Blagoveschensk","Russian Federation","Missing[""NotAvailable""]"
"BSD","Baoshan","Baoshan","China",2502300
"BTK","Bratsk","Bratsk","Russian Federation",254878
"BVV","Iturup Island","Iturup Island","Russian Federation","Missing[""NotAvailable""]"
"BYN","Bayankhongor","Bayankhongor","Mongolia","Missing[""NotAvailable""]"
"BZX","Bazhong","Bazhong","China",4011800
"CAN","Guangzhou","Guangzhou","China",7946200
"CDE","Chengde","Chengde","China",3719100
"CEK","Chelyabinsk","Chelyabinsk","Russian Federation",1095909
"CGD","Changde","Changde","China",6166900
"CGO","Zhengzhou","Zhengzhou","China",7314700
"CGQ","Changchun","Changchun","China",7565000
"CHG","Chaoyang","Chaoyang","China",3426000
"CIF","Chifeng","Chifeng","China",4591900
"CIH","Changzhi","Changzhi","China",3296300
"CJJ","Cheong Ju City","Cheong Ju City","Korea Republic of","Missing[""NotAvailable""]"
"CJJ","Cheongju","Cheongju","Korea Republic of",634596
"CJU","Cheju Apt","Cheju","Korea Republic of",329068
"CJU","Cheju International","Cheju","Korea Republic of",329068
"CJU","Jeju International","Jeju","Korea Republic of",329068
"CKG","Chongqing","Chongqing","China",3967028
"CKH","Chokurdah","Chokurdah","Russian Federation","Missing[""NotAvailable""]"
"CKH","Chokurdakh","Chokurdakh","Russian Federation",2506
"CMJ","Chi Mei","Chi Mei","Taiwan Province of China","Missing[""NotAvailable""]"
"CMJ","Chi Mei","Chi Mei","Chinese Taipei","Missing[""NotAvailable""]"
"CMJ","Qimei","Qimei","Chinese Taipei","Missing[""NotAvailable""]"
"COQ","Choibalsan","Choibalsan","Mongolia",44361
"CSX","Changsha","Changsha","China",6515900
"CSX","Changsha (CN) 00","Changsha (CN) 00","China","Missing[""NotAvailable""]"
"CTS","Sapporo Chitose Apt","Sapporo","Japan",1884939
"CTS","Sapporo New Chitose Apt","Sapporo","Japan",1884939
"CTU","Chengdu","Chengdu","China",11396300
"CWJ","Cangyuan","Cangyuan","China","Missing[""NotAvailable""]"
"CYI","Chiayi","Chiayi","Taiwan Province of China",273793
"CYI","Chiayi","Chiayi","Chinese Taipei",273793
"CYX","Cherskiy","Cherskiy","Russian Federation",3707
"CYX","Chersky","Chersky","Russian Federation","Missing[""NotAvailable""]"
"CZX","Changzhou","Changzhou","China",3598200
"DAT","Datong","Datong","China",3156000
"DAX","Daxian","Daxian","China",130749
"DAX","Dazhou","Dazhou","China",6575599
"DBC","Baicheng","Baicheng","China",2031699
"DCY","Daocheng","Daocheng","China","Missing[""NotAvailable""]"
"DDG","Dandong","Dandong","China",2426400
"DDV","Changsha (CN) 00","Changsha (CN) 00","China","Missing[""NotAvailable""]"
"DEE","Yuzhno-Kurilsk","Yuzhno-Kurilsk","Russian Federation",6081
"DGM","Dongguan","Dongguan","China",1787300
"DGM","Colombo SPB","Colombo SPB","China","Missing[""NotAvailable""]"
"DHU","Zhuzhou","Zhuzhou","China",3828000
"DIG","Diqing","Diqing","China","Missing[""NotAvailable""]"
"DIG","Deqen","Deqen","China","Missing[""NotAvailable""]"
"DKS","Dikson","Dikson","Russian Federation",1113
"DLC","Dalian","Dalian","China",5848000
"DLU","Dali","Dali","China",616000
"DLZ","Dalanzadgad","Dalanzadgad","Mongolia",15093
"DNA","Okinawa Kadena AFB","Okinawa","Japan",125869
"DNA","Okinawa Kadena AB","Okinawa","Japan",125869
"DNH","Dunhuang","Dunhuang","China",184000
"DOY","Dongying","Dongying","China",1845900
"DQA","Daqing","Daqing","China","Missing[""NotAvailable""]"
"DSN","Dongsheng","Dongsheng","China",99809
"DSN","Ordos","Ordos","China","Missing[""NotAvailable""]"
"DTU","Wudalianchi","Wudalianchi","China",368000
"DYG","Dayong","Dayong","China","Missing[""NotAvailable""]"
"DYG","Zhangjiajie","Zhangjiajie","China",1652700
"DYR","Anadyr","Anadyr","Russian Federation",11193
"EIE","Yeniseysk","Yeniseysk","Russian Federation",19294
"EJN","Ejina Banner","Ejina Banner","China","Missing[""NotAvailable""]"
"EKS","Shakhtersk","Shakhtersk","Russian Federation","Missing[""NotAvailable""]"
"ENH","Enshi","Enshi","China",794000
"ENY","Yan'an","Yan'an","China",2275100
"ERG","Yerbogachen","Yerbogachen","Russian Federation",2019
"ERL","Erenhot Shi","Erenhot Shi","China","Missing[""NotAvailable""]"
"ERL","Erenhot","Erenhot","China",89000
"EYK","Beloyarsky","Beloyarsky","Russian Federation","Missing[""NotAvailable""]"
"EZV","Berezovo","Berezovo","Russian Federation",2885
"FKS","Fukushima","Fukushima","Japan",290867
"FNJ","Pyongyang","Pyongyang","Korea Democratic People's Republic of",3198937
"FOC","Fuzhou","Fuzhou","China",6379200
"FSZ","Shizuoka","Shizuoka","Japan",718623
"FUG","Fuyang","Fuyang","China",647000
"FUJ","Fukue","Fukue","Japan",26636
"FUK","Fukuoka","Fukuoka","Japan",1384820
"FUO","Fuoshan","Fuoshan","China","Missing[""NotAvailable""]"
"FUO","Foshan","Foshan","China",3676300
"FYG","Shenzhen Fu Yong Ferry Port","Shenzhen Fu Yong Ferry Port","China","Missing[""NotAvailable""]"
"FYG","Shenzhen Fuyong Ferry Port","Shenzhen Fuyong Ferry Port","China","Missing[""NotAvailable""]"
"FYJ","Fuyuan","Fuyuan","China",72038
